"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"532150","INDMED","DR","INDRAPRASTHA MEDICAL CORPORATI",308.85,1,"532150",0,0,0,0,"INDRAMEDCO","INDRAPRASTHA MEDICAL CORPORATI","","","","","","","","","","",205.95,10,"INE681B01017",282.45,89,282.45,4,"","","","INDRAMEDCO"
"511473","INDMER","DR","INDBANK MERCHANT BANKING SERVI",60.31,1,"511473",0,0,0,0,"INDBANK","INDBANK MERCHANT BANKING SERVI","","","","","","","","","","",40.21,10,"INE841B01017",60.7,23.55,60.7,0.7,"","","","INDBANK"
"533047","INDMFA","DR","INDIAN METALS & FERRO ALLOYS L",968.1,1,"533047",0,0,0,0,"IMFA","INDIAN METALS & FERRO ALLOYS L","","","","","","","","","","",645.4,10,"INE919H01018",877,289.2,877,5.38,"","","","IMFA"
"590065","INDMO","DR","INDIA MOTOR PARTS & ACCESSORIE",1297.7,1,"590065",0,0,0,0,"IMPAL","INDIA MOTOR PARTS & ACCESSORIE","","","","","","","","","","",865.2,10,"INE547E01014",1210,644,1210,40.07,"","","","IMPAL"
"961830","INDN10","DR","8.65% Indian Rail Fin. Feb 29",1381.2,1,"961830",0,0,0,0,"865IRFC29","8.65% Indian Rail Fin. Feb 29","","","","","","","","","","",920.8,1000,"INE053F07686",1370,1111.01,1428,950.6,"","","","865IRFC29"
"961879","INDN11","DR","8.19% Indian Rail Fin. Mar 24",1440,1,"961879",0,0,0,0,"819IRFC24","8.19% Indian Rail Fin. Mar 24","","","","","","","","","","",960,1000,"INE053F07710",1200,1000.1,1428,1000.1,"","","","819IRFC24"
"961881","INDN12","DR","8.63% Indian Rail Fin. Mar 29",1296.01,1,"961881",0,0,0,0,"863IRFC29","8.63% Indian Rail Fin. Mar 29","","","","","","","","","","",864.01,1000,"INE053F07728",1476.9,1070.01,1573,1000,"","","","863IRFC29"
"961883","INDN13","DR","8.44% Indian Rail Fin. Mar 24",1272,1,"961883",0,0,0,0,"844IRFC24","8.44% Indian Rail Fin. Mar 24","","","","","","","","","","",848,1000,"INE053F07736",1195.99,1001.1,1452,936,"","","","844IRFC24"
"961885","INDN14","DR","8.88% Indian Rail Fin. Mar 29",1413.94,1,"961885",0,0,0,0,"888IRFC29","8.88% Indian Rail Fin. Mar 29","","","","","","","","","","",942.64,1000,"INE053F07744",1439.9,1150,1449.85,1007.5,"","","","888IRFC29"
"935566","INDN15","DR","7.07% Indian Rail Fin. Dec 25",1201.38,1,"935566",0,0,0,0,"707IRFC25","7.07% Indian Rail Fin. Dec 25","","","","","","","","","","",800.92,10,"INE053F07793",1130,1001.15,1574.9,1001,"","","","707IRFC25"
"935568","INDN16","DR","7.28% Indian Rail Fin. Dec 30",1296,1,"935568",0,0,0,0,"728IRFC30","7.28% Indian Rail Fin. Dec 30","","","","","","","","","","",864,1000,"INE053F07801",1379.9,1118.78,2084.6,1000,"","","","728IRFC30"
"935570","INDN17","DR","7.25% Indian Rail Fin. Dec 35",1770,1,"935570",0,0,0,0,"725IRFC35","7.25% Indian Rail Fin. Dec 35","","","","","","","","","","",1180,1000,"INE053F07819",1475.89,1200,1547.9,1004,"","","","725IRFC35"
"935572","INDN18","DR","7.32% Indian Rail Fin. Dec 25",1276.8,1,"935572",0,0,0,0,"732IRFC25","7.32% Indian Rail Fin. Dec 25","","","","","","","","","","",851.2,1000,"INE053F07827",1099.99,1016,1245,999,"","","","732IRFC25"
"935574","INDN19","DR","7.53% Indian Rail Fin. Dec 30",1385.4,1,"935574",0,0,0,0,"753IRFC30","7.53% Indian Rail Fin. Dec 30","","","","","","","","","","",923.6,1000,"INE053F07835",1198.25,1102.01,1289.84,996,"","","","753IRFC30"
"935576","INDN20","DR","7.5% Indian Rail Fin. Dec 35",1471.8,1,"935576",0,0,0,0,"750IRFC35","7.5% Indian Rail Fin. Dec 35","","","","","","","","","","",981.2,1000,"INE053F07843",1249.99,1175.01,1376.9,993.1,"","","","750IRFC35"
"935676","INDN21","DR","7.04% Indian Rail Fin. Mar 26",1203,1,"935676",0,0,0,0,"704IRFC26","7.04% Indian Rail Fin. Mar 26","","","","","","","","","","",802,1000,"INE053F07876",1266.9,1000,1399.9,1000,"","","","704IRFC26"
"935678","INDN22","DR","7.35% Indian Rail Fin. Mar 31",1396.26,1,"935678",0,0,0,0,"735IRFC31","7.35% Indian Rail Fin. Mar 31","","","","","","","","","","",930.84,1000,"INE053F07884",1260,1050,1348,1035,"","","","735IRFC31"
"935680","INDN23","DR","7.29% Indian Rail Fin. Mar 26",1289.37,1,"935680",0,0,0,0,"729IRFC26","7.29% Indian Rail Fin. Mar 26","","","","","","","","","","",859.59,1000,"INE053F07892",1252.9,1023.07,1309.99,990.01,"","","","729IRFC26"
"935682","INDN24","DR","7.64% Indian Rail Fin. Mar 31",1398,1,"935682",0,0,0,0,"764IRFC31","7.64% Indian Rail Fin. Mar 31","","","","","","","","","","",932,1000,"INE053F07900",1209.9,1112.55,1390,1030,"","","","764IRFC31"
"972693","INDN26","DR","7.77% Indian Rail Fin. Nov 26",120000,1,"972693",0,0,0,0,"777IRFC26","7.77% Indian Rail Fin. Nov 26","","","","","","","","","","",80000,10000,"INE053F09HU6",115000,100000,122680,96010,"","","","777IRFC26"
"972788","INDN27","DR","7.38% Indian Rail Fin. Nov 27",1200000,1,"972788",0,0,0,0,"738IRFC27A","7.38% Indian Rail Fin. Nov 27","","","","","","","","","","",800000,10000,"INE053F09HW2",0,0,0,0,"","","","738IRFC27A"
"972692","INDN28","DR","IRFC SR-79 7.55 08NV21 FV1LAC",125520,1,"972692",0,0,0,0,"IRFC8NOV11A","IRFC SR-79 7.55 08NV21 FV1LAC","","","","","","","","","","",83680,10000,"INE053F09HT8",104600,104572.05,110000,100100,"","","","IRFC8NOV11A"
"972869","INDN29","DR","IRFC 6.72 BD 20DC20 F1L 26JN11",120000,1,"972869",0,0,0,0,"672IRFC2020","IRFC 6.72 BD 20DC20 F1L 26JN11","","","","","","","","","","",80000,10000,"INE053F09HL5",103785,100000,104578,93300,"","","","672IRFC2020"
"972859","INDN30","DR","8.48% Indian Rail Fin. Nov 28",1458120,1,"972859",0,0,0,0,"848IRFC28B","8.48% Indian Rail Fin. Nov 28","","","","","","","","","","",972080,1000,"INE053F07629",1215100,1194970,1329002.38,1006500,"","","","848IRFC28B"
"953649","INDN31","DR","7.04% Indian Rail Fin. Mar 26",1321048.8,1,"953649",0,0,0,0,"704IRFC26A","7.04% Indian Rail Fin. Mar 26","","","","","","","","","","",880699.2,1000000,"INE053F07868",1115423.5,1066925,1148197.41,1066925,"","","","704IRFC26A"
"972862","INDN38","DR","8.48% Indian Rail Fin. Nov 28",1517543.06,1,"972862",0,0,0,0,"848IRFC29A","8.48% Indian Rail Fin. Nov 28","","","","","","","","","","",1011695.38,1000000,"INE053F07645",0,0,1328457.01,1175860,"","","","848IRFC29A"
"972858","INDN39","DR","INDIAN RAILWAY FIN LTD 8.35",1365201.32,1,"972858",0,0,0,0,"835IRFC23A","INDIAN RAILWAY FIN LTD 8.35","","","","","","","","","","",910134.22,1000,"",1137667.77,1137667.77,1154200,1079584,"","","","835IRFC23A"
"972804","INDN40","DR","INDIAN RAILWAY CORP SR83 7.22",1320674.38,1,"972804",0,0,0,0,"722IRFC22A","INDIAN RAILWAY CORP SR83 7.22","","","","","","","","","","",880449.6,1000,"INE053F09HZ5",0,0,0,0,"","","","722IRFC22A"
"504058","INDNAT","DR","INDO NATIONAL LIMITED",695,1,"504058",0,0,0,0,"NIPPOBATRY","INDO NATIONAL LIMITED","","","","","","","","","","",463.4,5,"INE567A01028",856,381.95,856,16.25,"","","","NIPPOBATRY"
"934774","INDNCD","DR","Indian Hotels Co Ltd NCD 6%",0,1,"934774",0,0,0,0,"INDHOTELNCD","Indian Hotels Co Ltd NCD 6%","","","","","","","","","","",0,100,"INE053A07133",106.5,96.01,106.5,77,"","","","INDHOTELNCD"
"961731","INDND1","DR","IRFC 8% LOA 23FB22",1230.12,1,"961731",0,0,0,0,"8IRFC230222","IRFC 8% LOA 23FB22","","","","","","","","","","",820.08,1000,"INE053F07520",1148.9,1009.55,1198.9,965,"","","","8IRFC230222"
"961732","INDND2","DR","8.1% Indian Rail Fin. Feb 27",1344.36,1,"961732",0,0,0,0,"810IRFC27","8.1% Indian Rail Fin. Feb 27","","","","","","","","","","",896.24,1000,"INE053F07538",1170,1002,1449.9,957,"","","","810IRFC27"
"961755","INDND3","DR","7.18% Indian Rail Fin. Feb 23",1221.62,1,"961755",0,0,0,0,"718IRFC2023","7.18% Indian Rail Fin. Feb 23","","","","","","","","","","",814.42,1000,"INE053F07561",1230,1000.1,1260,888,"","","","718IRFC2023"
"961756","INDND4","DR","7.34% Indian Rail Fin. Feb 28",1321.38,1,"961756",0,0,0,0,"734IRFC28","7.34% Indian Rail Fin. Feb 28","","","","","","","","","","",880.92,1000,"INE053F07579",1164.7,1026.3,1295.95,883.5,"","","","734IRFC28"
"961757","INDND5","DR","6.88% Indian Rail Fin. Mar 23",1206.01,1,"961757",0,0,0,0,"688IRFC2023","6.88% Indian Rail Fin. Mar 23","","","","","","","","","","",804.01,1000,"INE053F07587",1251,1001.22,1330.7,784.42,"","","","688IRFC2023"
"961758","INDND6","DR","7.04% Indian Rail Fin. Mar 28",1294.8,1,"961758",0,0,0,0,"704IRFC28","7.04% Indian Rail Fin. Mar 28","","","","","","","","","","",863.2,1000,"INE053F07595",1310,1023.05,1310,807.15,"","","","704IRFC28"
"961827","INDND7","DR","8.23% Indian Rail Fin. Feb 24",1296,1,"961827",0,0,0,0,"823IRFC24","8.23% Indian Rail Fin. Feb 24","","","","","","","","","","",864,1000,"INE053F07652",1111.45,1014,1604.9,921.25,"","","","823IRFC24"
"961828","INDND8","DR","8.4% Indian Rail Fin. Feb 29",1362.01,1,"961828",0,0,0,0,"840IRFC29","8.4% Indian Rail Fin. Feb 29","","","","","","","","","","",908.01,1000,"INE053F07660",1354.9,1070,1551.91,1060,"","","","840IRFC29"
"961829","INDND9","DR","8.48% Indian Rail Fin. Feb 24",1280.4,1,"961829",0,0,0,0,"848IRFC24","8.48% Indian Rail Fin. Feb 24","","","","","","","","","","",853.6,1000,"INE053F07678",1239.98,1011,1469.99,899.95,"","","","848IRFC24"
"532381","INDNET","C","INDUS NETWORKS LTD",2,1,"532381",0,0,0,0,"INDUSNET","INDUS NETWORKS LTD","","","","","","","","","","",1.82,10,"INE006B01017",4.9,1.87,77,1.29,"","","","INDUSNET"
"532240","INDNIP","DR","INDIA NIPPON ELECTRICALS LTD",966.95,1,"532240",0,0,0,0,"INDNIPPON","INDIA NIPPON ELECTRICALS LTD","","","","","","","","","","",644.65,5,"INE092B01025",828,386.2,828,24.16,"","","","INDNIPPON"
"500208","INDNIS","DR","INDU NISSAN OXO CHEM IND.",1.2,1,"500208",0,0,0,0,"INDUNISS","INDU NISSAN OXO CHEM IND.","","","","","","","","","","",0.8,10,"INE599C01019",2.5,0.95,115,0.95,"","","","INDUNISS"
"501700","INDNIV","C","INDIA NIVESH LIMITED",12.03,1,"501700",0,0,0,0,"INDIANVSH","INDIA NIVESH LIMITED","","","","","","","","","","",11.57,1,"INE131H01028",52.45,8.3,110,8.3,"","","","INDIANVSH"
"541336","INDOCA","DR","INDOSTAR CAPITAL FINANCE LTD",323.4,1,"541336",0,0,0,0,"INDOSTAR","INDOSTAR CAPITAL FINANCE LTD","","","","","","","","","","",215.6,10,"INE896L01010",280,143,606.6,104.1,"","","","INDOSTAR"
"51066","INDOFS","C","INDIA TOURISM DEV CORP OFS",0,1,"51066",0,0,0,0,"INDOFS","INDIA TOURISM DEV CORP OFS","","","","","","","","","","",0,10,"INE000000066",0,0,0,0,"","","","INDOFS"
"530965","INDOIL","DR","INDIAN OIL CORPORATION LIMITED",183.45,1,"530965",0,0,0,0,"IOC","INDIAN OIL CORPORATION LIMITED","","","","","","","","","","",150.15,10,"INE242A01010",196.8,85.51,196.8,5.67,"","","","IOC"
"504092","INDOKE","DR","INDOKEM LTD",103.81,1,"504092",0,0,0,0,"INDOKEM","INDOKEM LTD","","","","","","","","","","",93.93,10,"INE716F01012",132.3,66.04,155.9,0.5,"","","","INDOKEM"
"500720","INDORG","C","FUTURA POLYESTERS LTD",4.04,1,"500720",0,0,0,0,"FUTURAPOLY","FUTURA POLYESTERS LTD","","","","","","","","","","",3.66,10,"INE564A01017",7.34,2.54,75.16,1.25,"","","","FUTURAPOLY"
"532388","INDOVE","DR","INDIAN OVERSEAS BANK",79.4,1,"532388",0,0,0,0,"IOB","INDIAN OVERSEAS BANK","","","","","","","","","","",52.94,10,"INE565A01014",83.8,23.61,228.9,6.17,"","","","IOB"
"514490","INDP","C","INDIA POLYSPIN",0.56,1,"514490",0,0,0,0,"INDPOLYS","INDIA POLYSPIN","","","","","","","","","","",0.52,10,"INE725D01018",3.5,0.54,14.5,0.54,"","","","INDPOLYS"
"531565","INDPAC","C","INDO PACIFIC PROJECTS LIMITED",0.91,1,"531565",0,0,0,0,"INDOPACIFIC","INDO PACIFIC PROJECTS LIMITED","","","","","","","","","","",0.87,1,"INE077C01024",1.14,0.91,35.25,0.05,"","","","INDOPACIFIC"
"543258","INDPAI","DR","INDIGO PAINTS LIMITED",1635.1,1,"543258",0,0,0,0,"INDIGOPNTS","INDIGO PAINTS LIMITED","","","","","","","","","","",1090.1,10,"INE09VQ01012",1700,1253.15,3348,981.05,"","","","INDIGOPNTS"
"543311","INDPES","DR","INDIA PESTICIDES LIMITED",272.9,1,"543311",0,0,0,0,"IPL","INDIA PESTICIDES LIMITED","","","","","","","","","","",182,1,"INE0D6701023",428.95,192.25,428.95,192.25,"","","","IPL"
"514292","INDPO","DR","INDIAN POLYFINS",0.78,1,"514292",0,0,0,0,"","INDIAN POLYFINS","","","","","","","","","","",0.72,10,"",0,0,22.5,0.5,"","","",""
"500203","INDPOL","DR","INDIA POLYFIBRES LTD.",0,1,"500203",0,0,0,0,"","INDIA POLYFIBRES LTD.","","","","","","","","","","",0,10,"INE860C01015",10.95,6.5,45,1.25,"","","",""
"501298","INDPRU","DR","INDUSTRIAL & PRUDENTIAL INV C",6330,1,"501298",0,0,0,0,"INDPRUD","INDUSTRIAL & PRUDENTIAL INV C","","","","","","","","","","",4220,10,"INE620D01011",5889.4,2153.8,5889.4,16.67,"","","","INDPRUD"
"543257","INDR","DR","INDIAN RAILWAY FIN CORP LTD",207.9,1,"543257",0,0,0,0,"IRFC","INDIAN RAILWAY FIN CORP LTD","","","","","","","","","","",138.6,10,"INE053F01010",199.95,32.1,199.95,19.3,"","","","IRFC"
"500207","INDRA","DR","INDO RAMA SYNTHETICS (INDIA) L",51.25,1,"500207",0,0,0,0,"INDORAMA","INDO RAMA SYNTHETICS (INDIA) L","","","","","","","","","","",34.17,10,"INE156A01020",67.03,37.5,109.7,4.55,"","","","INDORAMA"
"505100","INDRAD","C","INDIA RADIATORS",8.06,1,"505100",0,0,0,0,"INRADIA","INDIA RADIATORS","","","","","","","","","","",7.3,10,"INE461Y01016",7.68,4.24,23.2,1,"","","","INRADIA"
"542830","INDRAI","DR","INDIAN RAIL CAT AND TOUR IRCTC",1116.25,1,"542830",0,0,0,0,"IRCTC","INDIAN RAIL CAT AND TOUR IRCTC","","","","","","","","","","",913.35,2,"INE335Y01020",1148.3,614.45,1278.6,125,"","","","IRCTC"
"750659","INDRE1","C","INDIA GRID TRUST RIGHTS ENTITL",21,1,"750659",0,0,0,0,"IGRID-RE","INDIA GRID TRUST RIGHTS ENTITL","","","","","","","","","","",9,100,"INE219X20010",19.5,13.05,19.5,13.05,"","","","IGRID-RE"
"517526","INDREF","C","INDITALIA REFCON",0.89,1,"517526",0,0,0,0,"INDITALIA","INDITALIA REFCON","","","","","","","","","","",0.81,10,"INE149C01013",5.1,0.6,28.75,0.6,"","","","INDITALIA"
"532832","INDREL","DR","INDIABULLS REAL ESTATE LIMITED",164.3,1,"532832",0,0,0,0,"IBREALEST","INDIABULLS REAL ESTATE LIMITED","","","","","","","","","","",109.6,2,"INE069I01010",145.65,58,847.8,36.85,"","","","IBREALEST"
"532612","INDREM","DR","INDOCO REMEDIES LIMITED",390.35,1,"532612",0,0,0,0,"INDOCO","INDOCO REMEDIES LIMITED","","","","","","","","","","",260.25,2,"INE873D01024",416.95,286.5,529.7,13.87,"","","","INDOCO"
"544026","INDREN","DR","INDIAN RENEW. ENG.DEV. AGY LTD",210.9,1,"544026",0,0,0,0,"IREDA","INDIAN RENEW. ENG.DEV. AGY LTD","","","","","","","","","","",140.6,5,"INE202E01016",215,49.99,215,49.99,"","","","IREDA"
"509706","INDRES","DR","INDIAN RESORT HOTELS",0,1,"509706",0,0,0,0,"","INDIAN RESORT HOTELS","","","","","","","","","","",0,10,"INE465C01013",449,226,455,27.15,"","","",""
"532501","INDRT","DR","INDO RAMA TEXTILES",0,1,"532501",0,0,0,0,"","INDO RAMA TEXTILES","","","","","","","","","","",0,10,"INE059G01015",84.15,40,84.15,15,"","","",""
"523788","INDRU","DR","INDIA RUBBER",1.68,1,"523788",0,0,0,0,"","INDIA RUBBER","","","","","","","","","","",1.52,10,"",0,0,100,0.5,"","","",""
"509162","INDRUB","DR","INDAG RUBBER LTD",209.5,1,"509162",0,0,0,0,"INDAG","INDAG RUBBER LTD","","","","","","","","","","",139.7,2,"INE802D01023",186,121.6,237,0.33,"","","","INDAG"
"532001","INDS","DR","INDUCTO STEELS LTD",74.4,1,"532001",0,0,0,0,"INDCTST","INDUCTO STEELS LTD","","","","","","","","","","",49.6,10,"INE146H01018",80.7,28.74,80.7,1.55,"","","","INDCTST"
"513385","INDSE","DR","INDIAN SEAMLESS STEELS &",0,1,"513385",0,0,0,0,"","INDIAN SEAMLESS STEELS &","","","","","","","","","","",0,10,"INE879C01015",3.7,0.85,37.5,0.85,"","","",""
"531362","INDSEA","DR","INDIAN SEAMLESS METALTUBE",0,1,"531362",0,0,0,0,"","INDIAN SEAMLESS METALTUBE","","","","","","","","","","",0,10,"INE501B01017",90.8,23.5,90.8,1.6,"","","",""
"500204","INDSEC","DR","INDIA SECURITIES LTD",67.5,1,"500204",0,0,0,0,"INDSEC","INDIA SECURITIES LTD","","","","","","","","","","",45.05,1,"INE134A01035",64.7,38.5,76.05,0.08,"","","","INDSEC"
"544044","INDSHE","DR","INDIA SHELTER FINANCE CORP",868.35,1,"544044",0,0,0,0,"INDIASHLTR","INDIA SHELTER FINANCE CORP","","","","","","","","","","",578.95,5,"INE922K01024",729.85,519,729.85,519,"","","","INDIASHLTR"
"520079","INDST","DR","INDIA STEAMSHIP CO LTD.",0,1,"520079",0,0,0,0,"","INDIA STEAMSHIP CO LTD.","","","","","","","","","","",0,10,"INE288C01019",22.9,9,72.5,0.6,"","","",""
"500319","INDSUC","DR","INDIAN SUCROSE LTD",135.43,1,"500319",0,0,0,0,"INDSUCR","INDIAN SUCROSE LTD","","","","","","","","","","",90.29,10,"INE557C01017",121.63,66.11,121.63,2.7,"","","","INDSUCR"
"507150","INDSUG","DR","INDIA SUGARS & REFIN",4.2,1,"507150",0,0,0,0,"","INDIA SUGARS & REFIN","","","","","","","","","","",3.8,10,"",0,0,60,0.4,"","","",""
"524652","INDSW","C","IND-SWIFT LIMITED",22.43,1,"524652",0,0,0,0,"INDSWFTLTD","IND-SWIFT LIMITED","","","","","","","","","","",20.31,2,"INE788B01028",31.09,10.65,88.15,1.86,"","","","INDSWFTLTD"
"508807","INDSWI","DR","IST LIMITED",1132.9,1,"508807",0,0,0,0,"ISTLTD","IST LIMITED","","","","","","","","","","",755.3,5,"INE684B01029",1105.05,508,1105.05,21,"","","","ISTLTD"
"543769","INDTEA","DR","INDONG TEA COMPANY LIMITED",31.14,1,"543769",0,0,0,0,"INDONG","INDONG TEA COMPANY LIMITED","","","","","","","","","","",20.76,10,"INE0KN201016",28.57,15,31.1,11.88,"","","","INDONG"
"532717","INDTEC","C","INDO TECH TRANSFORMERS LIMITED",1752.65,1,"532717",0,0,0,0,"INDOTECH","INDO TECH TRANSFORMERS LIMITED","","","","","","","","","","",1585.75,10,"INE332H01014",2006.65,377,2006.65,42.5,"","","","INDOTECH"
"533329","INDTER","DR","INDIAN TERRAIN FASHIONS LIMITE",78.31,1,"533329",0,0,0,0,"INDTERRAIN","INDIAN TERRAIN FASHIONS LIMITE","","","","","","","","","","",52.21,2,"INE611L01021",85.65,50.71,252.55,6.26,"","","","INDTERRAIN"
"533676","INDTHA","DR","INDO THAI SECURITIES LIMITED",303.3,1,"533676",0,0,0,0,"INDOTHAI","INDO THAI SECURITIES LIMITED","","","","","","","","","","",274.5,10,"INE337M01013",367.1,189,495.85,8.91,"","","","INDOTHAI"
"523586","INDTON","DR","INDIAN TONERS & DEVELOPERS LTD",371,1,"523586",0,0,0,0,"INDTONER","INDIAN TONERS & DEVELOPERS LTD","","","","","","","","","","",247.4,10,"INE826B01018",417.95,238,417.95,0.05,"","","","INDTONER"
"532189","INDTOU","DR","INDIA TOURISM DEVELOPMENT CORP",925.05,1,"532189",0,0,0,0,"ITDC","INDIA TOURISM DEVELOPMENT CORP","","","","","","","","","","",616.75,10,"INE353K01014",879,313.6,2217.55,56,"","","","ITDC"
"504336","INDTRA","DR","INDTRADECO LTD",0.3,1,"504336",0,0,0,0,"INTRA","INDTRADECO LTD","","","","","","","","","","",0.28,1,"INE853B01020",0.53,0.22,22.5,0.01,"","","","INTRA"
"541304","INDUS","DR","INDO US BIO-TECH LIMITED",270.05,1,"541304",0,0,0,0,"INDOUS","INDO US BIO-TECH LIMITED","","","","","","","","","","",180.05,10,"INE250Z01010",303.95,102.5,303.95,15.43,"","","","INDOUS"
"531267","INDVAN","DR","INDO VANILLON CHEMIC",0.73,1,"531267",0,0,0,0,"","INDO VANILLON CHEMIC","","","","","","","","","","",0.67,10,"",0,0,11.85,0.7,"","","",""
"506131","INDVEN","C","INDIACO VENTURES LIMITED",7.1,1,"506131",0,0,0,0,"INDIACO","INDIACO VENTURES LIMITED","","","","","","","","","","",6.44,2,"INE064E01028",6.77,3.64,87.55,0.03,"","","","INDIACO"
"961690","INDWAR","DR","INDIABULLS WARRANTS",5.5,1,"961690",0,0,0,0,"IBFSLWAR","INDIABULLS WARRANTS","","","","","","","","","","",4.51,0.05,"INE894F13012",0,0,0,0,"","","","IBFSLWAR"
"533520","INDWHO","C","YAARI DIGITAL INTEGRATED SER",11.27,1,"533520",0,0,0,0,"YAARI","YAARI DIGITAL INTEGRATED SER","","","","","","","","","","",10.21,2,"INE126M01010",15.64,6.93,785,3.05,"","","","YAARI"
"532894","INDWIN","DR","INDOWIND ENERGY LTD",26.22,1,"532894",0,0,0,0,"INDOWIND","INDOWIND ENERGY LTD","","","","","","","","","","",21.46,10,"INE227G01018",33.16,9.6,158.43,4.6,"","","","INDOWIND"
"504784","INDWIR","DR","INDORE WIRE COMPANY",1.1,1,"504784",0,0,0,0,"","INDORE WIRE COMPANY","","","","","","","","","","",1,10,"",0,0,130,1.05,"","","",""
"540954","INDWOO","DR","THE INDIAN WOOD PROD CO LTD",34.94,1,"540954",0,0,0,0,"IWP","THE INDIAN WOOD PROD CO LTD","","","","","","","","","","",23.3,2,"INE586E01020",40.5,21.75,100,18.85,"","","","IWP"
"521147","INEIND","C","MILLENNIUM BEER INDUSTRIES LTD",0,1,"521147",0,0,0,0,"MILLENNIUM","MILLENNIUM BEER INDUSTRIES LTD","","","","","","","","","","",0,1,"INE258D01028",36.95,24.25,73.4,1.5,"","","","MILLENNIUM"
"541083","INFAPP","C","INFLAME APPLIANCES LTD",449.3,1,"541083",0,0,0,0,"INFLAME","INFLAME APPLIANCES LTD","","","","","","","","","","",406.6,10,"INE464Z01017",730,346,730,19.43,"","","","INFLAME"
"543255","INFBEE","DR","NIPPON INDIA ETF NIF INFRA BEE",1122.1,1,"543255",0,0,0,0,"INFRABEES","NIPPON INDIA ETF NIF INFRA BEE","","","","","","","","","","",748.07,10,"INF732E01268",1044.84,579.73,1044.84,325.1,"","","","INFRABEES"
"533154","INFCOM","DR","INFINITE COMPUTER SOLUTIONS (I",568.5,1,"533154",0,0,0,0,"INFINITE","INFINITE COMPUTER SOLUTIONS (I","","","","","","","","","","",379,10,"INE486J01014",519.55,241.55,519.55,54.17,"","","","INFINITE"
"512642","INFDEV","C","ARTILLEGENCE BIO-INNOVATIONS L",3.64,1,"512642",0,0,0,0,"ARTIBIOIN","ARTILLEGENCE BIO-INNOVATIONS L","","","","","","","","","","",3.3,10,"INE576F01010",4.41,2.3,79.1,1.4,"","","","ARTIBIOIN"
"530703","INFDRI","C","INFO-DRIVE SOFTWARE LIMITED",0.11,1,"530703",0,0,0,0,"INFODRIVE","INFO-DRIVE SOFTWARE LIMITED","","","","","","","","","","",0.1,1,"INE804D01029",0.19,0.1,13.33,0.1,"","","","INFODRIVE"
"532777","INFEDG","DR","INFO EDGE (INDIA) LIMITED",6868.7,1,"532777",0,0,0,0,"NAUKRI","INFO EDGE (INDIA) LIMITED","","","","","","","","","","",5619.9,10,"INE663F01024",6545.95,3973.15,7462.95,97.5,"","","","NAUKRI"
"512405","INFIN","C","I POWER SOLUTIONS INDIA LTD",11.87,1,"512405",0,0,0,0,"IPOWER","I POWER SOLUTIONS INDIA LTD","","","","","","","","","","",11.28,10,"INE468F01010",11.87,8.07,165,1.05,"","","","IPOWER"
"539807","INFINC","DR","INFIBEAM AVENUES LIMITED",38.22,1,"539807",0,0,0,0,"INFIBEAM","INFIBEAM AVENUES LIMITED","","","","","","","","","","",25.48,1,"INE483S01020",42.5,13.7,60.7,6.64,"","","","INFIBEAM"
"530777","INFIND","C","INFRA INDUSTRIES LTD",9.97,1,"530777",0,0,0,0,"INFRAIND","INFRA INDUSTRIES LTD","","","","","","","","","","",9.03,10,"INE287D01019",10.5,6.39,37,1.95,"","","","INFRAIND"
"938388","INFND1","DR","INCRED FIN.SER.9.45 NCD 02MY25",1177.2,1,"938388",0,0,0,0,"945IFSL25","INCRED FIN.SER.9.45 NCD 02MY25","","","","","","","","","","",784.8,10,"INE321N07301",1194,840.2,1194,840.2,"","","","945IFSL25"
"938390","INFND2","DR","9.8% INCRED FIN. SERV. MAY 25",1178.55,1,"938390",0,0,0,0,"980IFSL25","9.8% INCRED FIN. SERV. MAY 25","","","","","","","","","","",785.71,10,"INE321N07285",1080,960.1,1080,960.1,"","","","980IFSL25"
"938392","INFND3","DR","INCRED FIN.SER.9.65 NCD 02MY26",1164,1,"938392",0,0,0,0,"965IFSL26","INCRED FIN.SER.9.65 NCD 02MY26","","","","","","","","","","",776,10,"INE321N07277",995,970,995,970,"","","","965IFSL26"
"938394","INFND4","DR","10% INCRED FIN. SERV. MAY 26",1164,1,"938394",0,0,0,0,"10IFSL26","10% INCRED FIN. SERV. MAY 26","","","","","","","","","","",776,1000,"INE321N07293",999,853,999,853,"","","","10IFSL26"
"939004","INFND5","DR","9.48% INCRED FIN SER NOV 25",1176,1,"939004",0,0,0,0,"948IFSL25B","9.48% INCRED FIN SER NOV 25","","","","","","","","","","",784,1000,"INE321N07343",1000,827.1,999,827.1,"","","","948IFSL25B"
"939012","INFND6","DR","9.84% INCRED FIN SER NOV 26",1177.26,1,"939012",0,0,0,0,"984IFSL26","9.84% INCRED FIN SER NOV 26","","","","","","","","","","",784.84,1000,"INE321N07376",1010,831.1,1000,960,"","","","984IFSL26"
